carrierId,carrierName,fromDate,toDate,scanDescription,normalizedScan,frequency,status,normalizedScan_decoded,proposed_sg_gpt_gpt-4o-mini_10,proposed_sg_gpt_gpt-4o-mini
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020313+00:00,Redelivery request (service upgrade) made for Thu 17 October 2024 between 08:00 and 12:00 Upgrade Acknowledgement e-mail notification sent,redelivery request service upgrade made for thu 17 october 2024 between 08 00 and 12 00 upgrade acknowledgement e mail notification sent,20,Not Matched,redelivery request service upgrade made for thu 17 october 2024 between 08 00 and 12 00 upgrade acknowledgement e mail notification sent,New instructions received - We updated the delivery information for your package,New instructions received - We updated the delivery information for your package
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020314+00:00,Redelivery request (service upgrade) made for Thu 29 August 2024 between 12:00 and 18:00 Upgrade Acknowledgement SMS & Upgrade Acknowledgement e-mail notification sent,redelivery request service upgrade made for thu 29 august 2024 between 12 00 and 18 00 upgrade acknowledgement sms upgrade acknowledgement e mail notification sent,56,Not Matched,redelivery request service upgrade made for thu 29 august 2024 between 12 00 and 18 00 upgrade acknowledgement sms upgrade acknowledgement e mail notification sent,New instructions received - We updated the delivery information for your package,New instructions received - We updated the delivery information for your package
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020315+00:00,Redelivery request (service upgrade) made for Tue 03 September 2024 between 08:00 and 12:00 Upgrade Acknowledgement SMS & Upgrade Acknowledgement e-mail notification sent,redelivery request service upgrade made for tue 03 september 2024 between 08 00 and 12 00 upgrade acknowledgement sms upgrade acknowledgement e mail notification sent,167,Not Matched,redelivery request service upgrade made for tue 03 september 2024 between 08 00 and 12 00 upgrade acknowledgement sms upgrade acknowledgement e mail notification sent,New instructions received - We updated the delivery information for your package,New instructions received - We updated the delivery information for your package
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020316+00:00,Redelivery request (service upgrade) made for Tue 17 October 2023 between 07:00 and 22:00 Upgrade Acknowledgement e-mail notification sent,redelivery request service upgrade made for tue 17 october 2023 between 07 00 and 22 00 upgrade acknowledgement e mail notification sent,6,Not Matched,redelivery request service upgrade made for tue 17 october 2023 between 07 00 and 22 00 upgrade acknowledgement e mail notification sent,New instructions received - We updated the delivery information for your package,New instructions received - We updated the delivery information for your package
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020319+00:00,Redelivery request (service upgrade) made for Tue 17 October 2023 between 08:00 and 12:00 Upgrade Acknowledgement e-mail notification sent,redelivery request service upgrade made for tue 17 october 2023 between 08 00 and 12 00 upgrade acknowledgement e mail notification sent,2,Not Matched,redelivery request service upgrade made for tue 17 october 2023 between 08 00 and 12 00 upgrade acknowledgement e mail notification sent,New instructions received - We updated the delivery information for your package,New instructions received - We updated the delivery information for your package
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020321+00:00,Redelivery request (service upgrade) made for Tue 23 April 2024 between 09:00 and 12:00,redelivery request service upgrade made for tue 23 april 2024 between 09 00 and 12 00,18,Not Matched,redelivery request service upgrade made for tue 23 april 2024 between 09 00 and 12 00,New instructions received - We updated the delivery information for your package,New instructions received - We updated the delivery information for your package
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020322+00:00,Redelivery request (service upgrade) made for Tue 27 February 2024 between 12:00 and 18:00 Upgrade Acknowledgement SMS & Upgrade Acknowledgement e-mail notification sent,redelivery request service upgrade made for tue 27 february 2024 between 12 00 and 18 00 upgrade acknowledgement sms upgrade acknowledgement e mail notification sent,1059,Not Matched,redelivery request service upgrade made for tue 27 february 2024 between 12 00 and 18 00 upgrade acknowledgement sms upgrade acknowledgement e mail notification sent,New instructions received - We updated the delivery information for your package,New instructions received - We updated the delivery information for your package
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020323+00:00,Redelivery request (service upgrade) made for Wed 24 April 2024 between 12:00 and 18:00 Upgrade Acknowledgement SMS & Upgrade Acknowledgement e-mail notification sent,redelivery request service upgrade made for wed 24 april 2024 between 12 00 and 18 00 upgrade acknowledgement sms upgrade acknowledgement e mail notification sent,198,Not Matched,redelivery request service upgrade made for wed 24 april 2024 between 12 00 and 18 00 upgrade acknowledgement sms upgrade acknowledgement e mail notification sent,New instructions received - We updated the delivery information for your package,New instructions received - We updated the delivery information for your package
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020324+00:00,Redirected to depot Shipment Delayed SMS & Shipment Delayed e-mail notification sent,redirected to depot shipment delayed sms shipment delayed e mail notification sent,13,Not Matched,redirected to depot shipment delayed sms shipment delayed e mail notification sent,Transit delay,Transit delay
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020328+00:00,Redirected to Southall depot Shipment Delayed SMS & Shipment Delayed e-mail notification sent,redirected to southall depot shipment delayed sms shipment delayed e mail notification sent,7,Not Matched,redirected to southall depot shipment delayed sms shipment delayed e mail notification sent,Transit delay,Transit delay
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020329+00:00,Reminder Email sent successfully,reminder email sent successfully,210,Not Matched,reminder email sent successfully,not_clear,not_clear
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102033+00:00,Reminder SMS confirmed as received,reminder sms confirmed as received,13,Not Matched,reminder sms confirmed as received,not_clear,not_clear
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020331+00:00,Returned by Customer,returned by customer,794,Not Matched,returned by customer,Returned to sender,Returned to sender
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020333+00:00,Returned to Sender,returned to sender,237,Not Matched,returned to sender,Returned to sender,Returned to sender
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020334+00:00,Return:Holding / storage limit expired,return holding / storage limit expired,1254,Not Matched,return holding / storage limit expired,Shipment to be returned,Shipment to be returned
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020335+00:00,Return to consignor requested,return to consignor requested,2,Not Matched,return to consignor requested,Shipment to be returned,Shipment to be returned
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020338+00:00,Shipment unvoided,shipment unvoided,2132,Not Matched,shipment unvoided,not_clear,not_clear
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020339+00:00,"The parcel has been collected, by LOURA",the parcel has been collected by loura,2,Not Matched,the parcel has been collected by loura,Delivered,Delivered
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102034+00:00,The parcel has been requested to be returned,the parcel has been requested to be returned,37,Not Matched,the parcel has been requested to be returned,Shipment to be returned,Shipment to be returned
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020341+00:00,The parcel has now been collected from the local Pickup point,the parcel has now been collected from the local pickup point,795,Not Matched,the parcel has now been collected from the local pickup point,Delivered,Delivered
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020346+00:00,The parcel is at the local depot awaiting a suitable time to deliver,the parcel is at the local depot awaiting a suitable time to deliver,905,Not Matched,the parcel is at the local depot awaiting a suitable time to deliver,Arrival at delivery depot,Arrival at delivery depot
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020347+00:00,The parcel was refused at the delivery point,the parcel was refused at the delivery point,702,Not Matched,the parcel was refused at the delivery point,Delivery refused,Delivery refused
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020351+00:00,The parcel was refused at the pickup point by the receiver,the parcel was refused at the pickup point by the receiver,404,Not Matched,the parcel was refused at the pickup point by the receiver,Delivery refused,Delivery refused
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020353+00:00,The receiver has been advised of when their delivery will take place between 09:31 - 10:31,the receiver has been advised of when their delivery will take place between 09 31 10 31,1,Not Matched,the receiver has been advised of when their delivery will take place between 09 31 10 31,not_clear,not_clear
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020357+00:00,The receiver has been advised of when their delivery will take place between 09:36 - 10:36,the receiver has been advised of when their delivery will take place between 09 36 10 36,1,Not Matched,the receiver has been advised of when their delivery will take place between 09 36 10 36,not_clear,not_clear
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102036+00:00,The receiver has been advised of when their delivery will take place between 10:02 - 11:02,the receiver has been advised of when their delivery will take place between 10 02 11 02,1,Not Matched,the receiver has been advised of when their delivery will take place between 10 02 11 02,not_clear,not_clear
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020361+00:00,The receiver has been advised of when their delivery will take place between 10:21 - 11:21,the receiver has been advised of when their delivery will take place between 10 21 11 21,1,Not Matched,the receiver has been advised of when their delivery will take place between 10 21 11 21,not_clear,not_clear
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020362+00:00,The receiver has been advised of when their delivery will take place between 11:51 - 12:51,the receiver has been advised of when their delivery will take place between 11 51 12 51,1,Not Matched,the receiver has been advised of when their delivery will take place between 11 51 12 51,not_clear,not_clear
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020363+00:00,The receiver has been advised of when their delivery will take place between 12:38 - 13:38,the receiver has been advised of when their delivery will take place between 12 38 13 38,1,Not Matched,the receiver has been advised of when their delivery will take place between 12 38 13 38,not_clear,not_clear
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020364+00:00,The receiver has been advised of when their delivery will take place between 13:01 - 14:01,the receiver has been advised of when their delivery will take place between 13 01 14 01,2,Not Matched,the receiver has been advised of when their delivery will take place between 13 01 14 01,Delivery scheduled for next business day,Delivery scheduled for next business day
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020365+00:00,The receiver has been advised of when their delivery will take place between 13:28 - 14:28,the receiver has been advised of when their delivery will take place between 13 28 14 28,1,Not Matched,the receiver has been advised of when their delivery will take place between 13 28 14 28,Delivery scheduled for next business day,Delivery scheduled for next business day
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020366+00:00,The receiver has been advised of when their delivery will take place between 15:06 - 16:06,the receiver has been advised of when their delivery will take place between 15 06 16 06,3,Not Matched,the receiver has been advised of when their delivery will take place between 15 06 16 06,Delivery scheduled for next business day,Delivery scheduled for next business day
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020368+00:00,The receiver has been advised of when their delivery will take place between 15:49 - 16:49,the receiver has been advised of when their delivery will take place between 15 49 16 49,1,Not Matched,the receiver has been advised of when their delivery will take place between 15 49 16 49,Delivery scheduled for next business day,Delivery scheduled for next business day
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020368+00:00,Unable to Deliver,unable to deliver,168,Not Matched,unable to deliver,Unable to deliver,Unable to deliver
