carrierId,carrierName,fromDate,toDate,scanDescription,normalizedScan,frequency,status
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384005+00:00,"Delivery refused, by JESUS, using Saturn",delivery refused by jesus using saturn,19,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384154+00:00,"Imported by international gateway, from DPD Group Import Arrived SMS notification sent",imported by international gateway from dpd group import arrived sms notification sent,19,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384073+00:00,Delivery to DPD Pickup Shop Lotto-Totto Kiosk requested,delivery to dpd pickup shop lotto totto kiosk requested,18,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738429+00:00,Redelivery request (service upgrade) made for Fri 30 August 2024 between 07:00 and 22:00 Upgrade Acknowledgement SMS & Upgrade Acknowledgement e-mail notification sent,redelivery request service upgrade made for fri 30 august 2024 between 07 00 and 22 00 upgrade acknowledgement sms upgrade acknowledgement e mail notification sent,18,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384311+00:00,Redelivery request (service upgrade) made for Tue 23 April 2024 between 09:00 and 12:00,redelivery request service upgrade made for tue 23 april 2024 between 09 00 and 12 00,18,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384372+00:00,"Unable to deliver, Damaged",unable to deliver damaged,18,Not Matched
01f30ac3-4496-408f-b1b0-dc6ed4a36006,Norsk UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383373+00:00,1054,1054,17,Not Matched
01f30ac3-4496-408f-b1b0-dc6ed4a36006,Norsk UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738345+00:00,700,700,17,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383588+00:00,THE PACKAGE WAS GIVEN TO UPS AFTER THE CUTOFF TIME AND THE DELIVERY DATE MAY BE IMPACTED.,the package was given to ups after the cutoff time and the delivery date may be impacted,17,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383615+00:00,There was a modification to the recovery intercept on this package.,there was a modification to the recovery intercept on this package,17,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738408+00:00,Delivery to DPD Pickup Shop not possible Collect from Pickup Apology e-mail notification sent,delivery to dpd pickup shop not possible collect from pickup apology e mail notification sent,17,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384278+00:00,Redelivery request (new address) made for Mon 26 June 2023 Alternative Address Acknowledgement e-mail notification sent,redelivery request new address made for mon 26 june 2023 alternative address acknowledgement e mail notification sent,17,Not Matched
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384648+00:00,Delivered - Left at back door. Package delivered to recipient address - release authorized,delivered left at back door package delivered to recipient address release authorized,17,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384151+00:00,Import charges paid,import charges paid,16,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384303+00:00,Redelivery request (service upgrade) made for Thu 17 October 2024 between 08:00 and 12:00 Upgrade Acknowledgement e-mail notification sent,redelivery request service upgrade made for thu 17 october 2024 between 08 00 and 12 00 upgrade acknowledgement e mail notification sent,16,Not Matched
66bdc51d-a6ec-4c82-8b6d-ae07fb619028,ParcelForce UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738444+00:00,I525,i525,16,Not Matched
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384684+00:00,En oficina local de FedEx,en oficina local de fedex,16,Not Matched
a1630cac-f11e-45eb-ba58-de00a0c48748,DHL UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384623+00:00,Shipment Stopped,shipment stopped,15,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383735+00:00,1 parcels collected on delivery,1 parcels collected on delivery,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738387+00:00,"Delivered to Alternative Address, received by HANDYHAUS",delivered to alternative address received by handyhaus,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383954+00:00,"Delivered with Consignee's Authority, received by KINDERMANN, WOLFGANG",delivered with consignee s authority received by kindermann wolfgang,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383985+00:00,"Delivered with Consignee's Authority, received by SWISS PAKET",delivered with consignee s authority received by swiss paket,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383986+00:00,"Delivered with Consignee's Authority, received by SYLWIA GWARDYS",delivered with consignee s authority received by sylwia gwardys,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384003+00:00,"Delivery refused, by DANTHONY, using Saturn",delivery refused by danthony using saturn,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384038+00:00,Delivery to DPD Pickup Shop AWG Mode Center requested,delivery to dpd pickup shop awg mode center requested,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384056+00:00,Delivery to DPD Pickup Shop Gordijn Wereld requested,delivery to dpd pickup shop gordijn wereld requested,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384063+00:00,Delivery to DPD Pickup Shop King Candy Schwerin requested,delivery to dpd pickup shop king candy schwerin requested,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384095+00:00,Delivery to DPD Pickup Shop Pieterse Mode & Textiel requested,delivery to dpd pickup shop pieterse mode textiel requested,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738411+00:00,Delivery to DPD Pickup Shop Sahin-Sahin GbR requested,delivery to dpd pickup shop sahin sahin gbr requested,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738412+00:00,Delivery to DPD Pickup Shop Top1Toys Drachten requested,delivery to dpd pickup shop top1toys drachten requested,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384131+00:00,Delivery to DPD Pickup Shop WOW-Nails Nijmegen requested,delivery to dpd pickup shop wow nails nijmegen requested,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384149+00:00,"Image requested for carrier, request received by image system",image requested for carrier request received by image system,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384287+00:00,Redelivery request (service upgrade) made for Fri 18 October 2024 between 12:00 and 18:00 Upgrade Acknowledgement SMS & Upgrade Acknowledgement e-mail notification sent,redelivery request service upgrade made for fri 18 october 2024 between 12 00 and 18 00 upgrade acknowledgement sms upgrade acknowledgement e mail notification sent,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384389+00:00,"Unable to Deliver, Recipient Absent, by MIKE",unable to deliver recipient absent by mike,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384392+00:00,"Unable to Deliver, Recipient on Holiday",unable to deliver recipient on holiday,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384398+00:00,"Unable to Deliver, Refused by Recipient, by ELMS",unable to deliver refused by recipient by elms,14,Not Matched
6e28e500-05f1-4745-9878-e4952ac9afeb,Hermes UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384549+00:00,The parcel is too large for the locker. We're now returning the parcel back to you,the parcel is too large for the locker we re now returning the parcel back to you,14,Not Matched
fede808b-fbf4-449c-8816-41aae5aa62ec,FEDEX UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738466+00:00,Delivered - Left in patio/carport.,delivered left in patio/carport,14,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383715+00:00,Your package was returned to the import site and is awaiting clearance.,your package was returned to the import site and is awaiting clearance,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383891+00:00,"Delivered to Alternative Address, received by STUMMER",delivered to alternative address received by stummer,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383997+00:00,"Delivery instructions provided, instruction = PLEASE CAN YOU DELIVERY IT BY 1PM AS ITS NEEDED FOR A EVENT IN THE EVENING AND THEY NEED TO LEAVE BY 2PM",delivery instructions provided instruction please can you delivery it by 1pm as its needed for a event in the evening and they need to leave by 2pm,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384022+00:00,"Delivery to DPD Pickup Point after unsuccessful delivery attempt (Not@Home), by DAWNBREED RECORDS JEFF",delivery to dpd pickup point after unsuccessful delivery attempt not home by dawnbreed records jeff,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384088+00:00,Delivery to DPD Pickup Shop OPTIQUE MALESHERBES requested,delivery to dpd pickup shop optique malesherbes requested,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384102+00:00,Delivery to DPD Pickup Shop PRIMEUR SAINT CLEMENT requested,delivery to dpd pickup shop primeur saint clement requested,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384112+00:00,Delivery to DPD Pickup Shop SUPER U EXPRESS requested,delivery to dpd pickup shop super u express requested,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384165+00:00,Missing or Incorrect Delivery Data,missing or incorrect delivery data,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384219+00:00,"Picked Up By Consumer, by DAWNBREED RECORDS",picked up by consumer by dawnbreed records,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384238+00:00,"Picked Up By Consumer, by RAMIO FERNANDEZ GONZALEZ",picked up by consumer by ramio fernandez gonzalez,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384239+00:00,"Picked Up By Consumer, by RIB",picked up by consumer by rib,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738426+00:00,Redelivery request (leave in safe place) made for Thu 09 March 2023 Safe Place Acknowledgement SMS & Safe Place Acknowledgement e-mail notification sent,redelivery request leave in safe place made for thu 09 march 2023 safe place acknowledgement sms safe place acknowledgement e mail notification sent,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384269+00:00,Redelivery request (leave in safe place) made for Tue 28 March 2023 Safe Place Acknowledgement SMS & Safe Place Acknowledgement e-mail notification sent,redelivery request leave in safe place made for tue 28 march 2023 safe place acknowledgement sms safe place acknowledgement e mail notification sent,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738427+00:00,Redelivery request (new address) made for Fri 10 March 2023 Alternative Address Acknowledgement e-mail notification sent,redelivery request new address made for fri 10 march 2023 alternative address acknowledgement e mail notification sent,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384277+00:00,Redelivery request (new address) made for Fri 31 March 2023 Alternative Address Acknowledgement SMS & Alternative Address Acknowledgement e-mail notification sent,redelivery request new address made for fri 31 march 2023 alternative address acknowledgement sms alternative address acknowledgement e mail notification sent,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384316+00:00,Redirected to depot Shipment Delayed SMS & Shipment Delayed e-mail notification sent,redirected to depot shipment delayed sms shipment delayed e mail notification sent,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738432+00:00,Reminder SMS confirmed as received,reminder sms confirmed as received,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384371+00:00,"Unable to Deliver, Address Query, by BARRY EMONS",unable to deliver address query by barry emons,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384377+00:00,"Unable to deliver, insufficient time available Delayed SMS & Delayed e-mail notification sent",unable to deliver insufficient time available delayed sms delayed e mail notification sent,13,Not Matched
01f30ac3-4496-408f-b1b0-dc6ed4a36006,Norsk UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383454+00:00,764,764,12,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383484+00:00,A work stoppage at the receiver's location has prevented delivery.,a work stoppage at the receiver s location has prevented delivery,12,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383582+00:00,The package is either overweight or oversized. We require pre-authorization for delivery.,the package is either overweight or oversized we require pre authorization for delivery,12,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738367+00:00,We're working to deliver your package as quickly as possible.,we re working to deliver your package as quickly as possible,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383862+00:00,"Delivered to Alternative Address, received by BURN",delivered to alternative address received by burn,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383863+00:00,"Delivered to Alternative Address, received by BUUR V",delivered to alternative address received by buur v,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383879+00:00,"Delivered to Alternative Address, received by MILOP",delivered to alternative address received by milop,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383893+00:00,"Delivered to Alternative Address, received by TOL F",delivered to alternative address received by tol f,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383905+00:00,"Delivered with Consignee's Authority, by SCHMITT",delivered with consignee s authority by schmitt,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383914+00:00,"Delivered with Consignee's Authority, received by ARGIROV-GILLMEISTER, DIMITAR + MARK",delivered with consignee s authority received by argirov gillmeister dimitar mark,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383918+00:00,"Delivered with Consignee's Authority, received by DÃ¶RNER, MICHAEL",delivered with consignee s authority received by dã rner michael,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383959+00:00,"Delivered with Consignee's Authority, received by LAMM, MARIO",delivered with consignee s authority received by lamm mario,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7383978+00:00,"Delivered with Consignee's Authority, received by SELI GMBH A TECHNIK",delivered with consignee s authority received by seli gmbh a technik,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.738398+00:00,"Delivered with Consignee's Authority, received by SOPPA, BRUNO",delivered with consignee s authority received by soppa bruno,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384049+00:00,Delivery to DPD Pickup Shop CARREFOUR MARKET DRIVE requested,delivery to dpd pickup shop carrefour market drive requested,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2024-10-25T14:14:30.7384055+00:00,Delivery to DPD Pickup Shop FRANPRIX requested,delivery to dpd pickup shop franprix requested,12,Not Matched
